UniprotID_A	UniProtName_A	GeneName_A	UniprotID_B	UniProtName_B	GeneName_B	Experiments	Methods	Publications	3DStructures	CurationEvents
Q13617	CUL2_HUMAN	CUL2	P0CG48	UBC_HUMAN	UBC	3	2	3	0	3
P0CG48	UBC_HUMAN	UBC	P0CG48	UBC_HUMAN	UBC	6	4	5	5	6
Q9UIM3	FKBPL_HUMAN	FKBPL	P0CG48	UBC_HUMAN	UBC	1	1	1	0	1
Q9H492	MLP3A_HUMAN	MAP1LC3A	P0CG48	UBC_HUMAN	UBC	1	1	1	0	1
Q8IY92	SLX4_HUMAN	SLX4	P0CG48	UBC_HUMAN	UBC	1	1	1	0	1
Q14145	KEAP1_HUMAN	KEAP1	P0CG48	UBC_HUMAN	UBC	2	1	2	0	2
Q16236	NF2L2_HUMAN	NFE2L2	P0CG48	UBC_HUMAN	UBC	1	1	1	0	1
P12830	CADH1_HUMAN	CDH1	P0CG48	UBC_HUMAN	UBC	1	1	1	0	1
Q92934	BAD_HUMAN	BAD	P10415	BCL2_HUMAN	BCL2	15	9	10	0	17
P10415	BCL2_HUMAN	BCL2	P10415	BCL2_HUMAN	BCL2	5	4	4	1	6
O95817	BAG3_HUMAN	BAG3	P10415	BCL2_HUMAN	BCL2	2	2	2	0	2
Q9Y6K9	NEMO_HUMAN	IKBKG	P10415	BCL2_HUMAN	BCL2	1	1	1	0	1
Q14145	KEAP1_HUMAN	KEAP1	P10415	BCL2_HUMAN	BCL2	1	1	1	0	1
Q9Y3Q8	T22D4_HUMAN	TSC22D4	P10909	CLUS_HUMAN	CLU	2	2	1	0	2
P10909	CLUS_HUMAN	CLU	P10909	CLUS_HUMAN	CLU	2	2	2	0	2
Q9Y297	FBW1A_HUMAN	BTRC	P10909	CLUS_HUMAN	CLU	1	1	1	0	1
O14980	XPO1_HUMAN	XPO1	P10909	CLUS_HUMAN	CLU	1	1	1	0	1
P0CG48	UBC_HUMAN	UBC	P10909	CLUS_HUMAN	CLU	1	1	1	0	1
P00533	EGFR_HUMAN	EGFR	P10909	CLUS_HUMAN	CLU	1	1	1	0	1
Q04206	TF65_HUMAN	RELA	P10914	IRF1_HUMAN	IRF1	1	1	1	0	1
P00533	EGFR_HUMAN	EGFR	P12830	CADH1_HUMAN	CDH1	10	9	6	0	10
P12830	CADH1_HUMAN	CDH1	P12830	CADH1_HUMAN	CDH1	5	5	3	0	5
P68400	CSK21_HUMAN	CSNK2A1	P12830	CADH1_HUMAN	CDH1	1	1	1	0	1
Q16236	NF2L2_HUMAN	NFE2L2	P12830	CADH1_HUMAN	CDH1	2	2	1	0	3
Q14145	KEAP1_HUMAN	KEAP1	P12830	CADH1_HUMAN	CDH1	3	3	2	0	4
Q6P5F9	XPO1_MOUSE	Xpo1	P14635	CCNB1_HUMAN	CCNB1	1	1	1	0	1
P06454	PTMA_HUMAN	PTMA	P14635	CCNB1_HUMAN	CCNB1	2	2	1	0	2
Q9Y297	FBW1A_HUMAN	BTRC	P14635	CCNB1_HUMAN	CCNB1	1	1	1	0	2
O14980	XPO1_HUMAN	XPO1	P14635	CCNB1_HUMAN	CCNB1	1	1	1	0	1
Q14145	KEAP1_HUMAN	KEAP1	P15314	IRF1_MOUSE	Irf1	1	1	1	0	2
Q14145	KEAP1_HUMAN	KEAP1	P17709	HXKG_YEAST	GLK1	1	1	1	0	1
P17709	HXKG_YEAST	GLK1	P17709	HXKG_YEAST	GLK1	2	2	1	0	2
P0CG48	UBC_HUMAN	UBC	P17709	HXKG_YEAST	GLK1	1	1	1	0	1
Q6P5F9	XPO1_MOUSE	Xpo1	P23258	TBG1_HUMAN	TUBG1	1	1	1	0	1
Q9Y6K9	NEMO_HUMAN	IKBKG	P23258	TBG1_HUMAN	TUBG1	2	2	1	0	2
P23258	TBG1_HUMAN	TUBG1	P23258	TBG1_HUMAN	TUBG1	1	1	1	0	1
P00533	EGFR_HUMAN	EGFR	P23258	TBG1_HUMAN	TUBG1	1	1	1	0	1
P05067	A4_HUMAN	APP	P23258	TBG1_HUMAN	TUBG1	1	1	1	0	1
O14980	XPO1_HUMAN	XPO1	P23258	TBG1_HUMAN	TUBG1	1	1	1	0	1
Q9BTE3	MCMBP_HUMAN	MCMBP	P25205	MCM3_HUMAN	MCM3	12	6	7	0	16
Q9H492	MLP3A_HUMAN	MAP1LC3A	P25205	MCM3_HUMAN	MCM3	1	1	1	0	1
Q9GZQ8	MLP3B_HUMAN	MAP1LC3B	P25205	MCM3_HUMAN	MCM3	1	1	1	0	1
Q9H0R8	GBRL1_HUMAN	GABARAPL1	P25205	MCM3_HUMAN	MCM3	1	1	1	0	1
O95166	GBRAP_HUMAN	GABARAP	P25205	MCM3_HUMAN	MCM3	1	1	1	0	1
P68400	CSK21_HUMAN	CSNK2A1	P25205	MCM3_HUMAN	MCM3	2	2	1	0	2
P00533	EGFR_HUMAN	EGFR	P25205	MCM3_HUMAN	MCM3	2	2	1	0	3
Q96JC9	EAF1_HUMAN	EAF1	P25205	MCM3_HUMAN	MCM3	1	1	1	0	1
Q13618	CUL3_HUMAN	CUL3	P25205	MCM3_HUMAN	MCM3	1	1	1	0	1
Q13617	CUL2_HUMAN	CUL2	P25205	MCM3_HUMAN	MCM3	1	1	1	0	1
Q14145	KEAP1_HUMAN	KEAP1	P25205	MCM3_HUMAN	MCM3	2	1	2	0	3
Q14145	KEAP1_HUMAN	KEAP1	P27144	KAD4_HUMAN	AK4	1	1	1	0	2
P00533	EGFR_HUMAN	EGFR	P27144	KAD4_HUMAN	AK4	1	1	1	0	1
P00533	EGFR_HUMAN	EGFR	P33151	CADH5_HUMAN	CDH5	2	2	2	0	2
P35638	DDIT3_HUMAN	DDIT3	P35638	DDIT3_HUMAN	DDIT3	2	2	2	0	2
Q9Y6K9	NEMO_HUMAN	IKBKG	P35638	DDIT3_HUMAN	DDIT3	2	2	1	0	2
Q9BTE3	MCMBP_HUMAN	MCMBP	P35638	DDIT3_HUMAN	DDIT3	4	4	2	0	5
P68400	CSK21_HUMAN	CSNK2A1	P35638	DDIT3_HUMAN	DDIT3	3	3	1	0	3
P38109	YBY9_YEAST	YBR139W	P38109	YBY9_YEAST	YBR139W	1	1	1	0	1
Q14145	KEAP1_HUMAN	KEAP1	P45381	ACY2_HUMAN	ASPA	4	4	1	0	4
P45381	ACY2_HUMAN	ASPA	P45381	ACY2_HUMAN	ASPA	2	2	1	0	3
Q14145	KEAP1_HUMAN	KEAP1	P48444	COPD_HUMAN	ARCN1	2	2	1	0	2
Q6P5F9	XPO1_MOUSE	Xpo1	P48444	COPD_HUMAN	ARCN1	1	1	1	0	1
Q9Y678	COPG1_HUMAN	COPG1	P48444	COPD_HUMAN	ARCN1	8	5	8	0	8
P0CG48	UBC_HUMAN	UBC	P48444	COPD_HUMAN	ARCN1	1	1	1	0	1
P48444	COPD_HUMAN	ARCN1	P48444	COPD_HUMAN	ARCN1	1	1	1	0	1
O14980	XPO1_HUMAN	XPO1	P48444	COPD_HUMAN	ARCN1	1	1	1	0	1
B4URF7	B4URF7_I33A0	PB2	P51784	UBP11_HUMAN	USP11	1	1	1	0	1
Q86YC2	PALB2_HUMAN	PALB2	P51784	UBP11_HUMAN	USP11	3	3	1	0	3
Q9Y4E8	UBP15_HUMAN	USP15	P51784	UBP11_HUMAN	USP11	1	1	1	0	1
P51784	UBP11_HUMAN	USP11	P51784	UBP11_HUMAN	USP11	1	1	1	0	1
