UniprotID_A	UniProtName_A	GeneName_A	UniprotID_B	UniProtName_B	GeneName_B	Experiments	Methods	Publications	3DStructures	CurationEvents
P20963	CD3Z_HUMAN	CD247	P20963	CD3Z_HUMAN	CD247	4	4	3	0	5
Q9UQQ2	SH2B3_HUMAN	SH2B3	P20963	CD3Z_HUMAN	CD247	1	1	1	0	1
P62993	GRB2_HUMAN	GRB2	P20963	CD3Z_HUMAN	CD247	1	1	1	0	1
P62993	GRB2_HUMAN	GRB2	P21333	FLNA_HUMAN	FLNA	3	3	3	0	3
P21333	FLNA_HUMAN	FLNA	P21333	FLNA_HUMAN	FLNA	1	1	1	0	1
Q9UQQ2	SH2B3_HUMAN	SH2B3	P21333	FLNA_HUMAN	FLNA	3	3	1	0	3
P21860	ERBB3_HUMAN	ERBB3	P21333	FLNA_HUMAN	FLNA	1	1	1	0	1
P00533	EGFR_HUMAN	EGFR	P21860	ERBB3_HUMAN	ERBB3	12	7	9	3	18
P04626	ERBB2_HUMAN	ERBB2	P21860	ERBB3_HUMAN	ERBB3	25	11	22	0	33
P19174	PLCG1_HUMAN	PLCG1	P21860	ERBB3_HUMAN	ERBB3	2	2	1	0	5
Q9UQQ2	SH2B3_HUMAN	SH2B3	P21860	ERBB3_HUMAN	ERBB3	2	2	1	0	3
P62993	GRB2_HUMAN	GRB2	P21860	ERBB3_HUMAN	ERBB3	7	5	5	0	9
P21860	ERBB3_HUMAN	ERBB3	P21860	ERBB3_HUMAN	ERBB3	3	3	3	0	3
P08581	MET_HUMAN	MET	P21860	ERBB3_HUMAN	ERBB3	2	2	2	0	2
P21860	ERBB3_HUMAN	ERBB3	P43403	ZAP70_HUMAN	ZAP70	2	2	1	0	2
P00533	EGFR_HUMAN	EGFR	P43403	ZAP70_HUMAN	ZAP70	6	6	3	0	6
P10721	KIT_HUMAN	KIT	P43403	ZAP70_HUMAN	ZAP70	1	1	1	0	2
P08581	MET_HUMAN	MET	P43403	ZAP70_HUMAN	ZAP70	1	1	1	0	2
Q8TDQ0	HAVR2_HUMAN	HAVCR2	P43403	ZAP70_HUMAN	ZAP70	2	2	1	0	2
P43403	ZAP70_HUMAN	ZAP70	P43403	ZAP70_HUMAN	ZAP70	2	2	2	0	2
P62993	GRB2_HUMAN	GRB2	P43403	ZAP70_HUMAN	ZAP70	3	2	2	0	3
P10721	KIT_HUMAN	KIT	P62993	GRB2_HUMAN	GRB2	12	8	9	0	15
P00533	EGFR_HUMAN	EGFR	P62993	GRB2_HUMAN	GRB2	73	15	49	0	99
P62993	GRB2_HUMAN	GRB2	P62993	GRB2_HUMAN	GRB2	6	5	5	0	7
P04626	ERBB2_HUMAN	ERBB2	P62993	GRB2_HUMAN	GRB2	13	8	9	0	13
P08581	MET_HUMAN	MET	P62993	GRB2_HUMAN	GRB2	6	4	6	0	6
Q9UQQ2	SH2B3_HUMAN	SH2B3	P62993	GRB2_HUMAN	GRB2	2	2	1	0	2
P21860	ERBB3_HUMAN	ERBB3	Q63HR2	TNS2_HUMAN	TNS2	2	2	1	0	4
P10721	KIT_HUMAN	KIT	Q63HR2	TNS2_HUMAN	TNS2	1	1	1	0	2
P08581	MET_HUMAN	MET	Q63HR2	TNS2_HUMAN	TNS2	1	1	1	0	2
Q63HR2	TNS2_HUMAN	TNS2	Q63HR2	TNS2_HUMAN	TNS2	2	2	1	0	2
Q8TDQ0	HAVR2_HUMAN	HAVCR2	Q8TDQ0	HAVR2_HUMAN	HAVCR2	1	1	1	0	1
Q8TDQ0	HAVR2_HUMAN	HAVCR2	Q9UQQ2	SH2B3_HUMAN	SH2B3	1	1	1	0	1
P43403	ZAP70_HUMAN	ZAP70	Q9UQQ2	SH2B3_HUMAN	SH2B3	1	1	1	0	1
Q9UQQ2	SH2B3_HUMAN	SH2B3	Q9UQQ2	SH2B3_HUMAN	SH2B3	1	1	1	0	1
P06239	LCK_HUMAN	LCK	Q9UQQ2	SH2B3_HUMAN	SH2B3	2	2	1	0	2
Q63HR2	TNS2_HUMAN	TNS2	Q9UQQ2	SH2B3_HUMAN	SH2B3	1	1	1	0	1
