UniprotID_A	UniProtName_A	GeneName_A	UniprotID_B	UniProtName_B	GeneName_B	Experiments	Methods	Publications	3DStructures	CurationEvents
P00533	EGFR_HUMAN	EGFR	P68400	CSK21_HUMAN	CSNK2A1	1	1	1	0	1
P00533	EGFR_HUMAN	EGFR	P26640	SYVC_HUMAN	VARS	1	1	1	0	1
P00533	EGFR_HUMAN	EGFR	P10909	CLUS_HUMAN	CLU	1	1	1	0	1
P01100	FOS_HUMAN	FOS	Q5NH37	Q5NH37_FRATT	hflC	1	1	1	0	1
P01100	FOS_HUMAN	FOS	O60869	EDF1_HUMAN	EDF1	1	1	1	0	1
P01100	FOS_HUMAN	FOS	P35638	DDIT3_HUMAN	DDIT3	5	5	3	0	5
P01100	FOS_HUMAN	FOS	P15336	ATF2_HUMAN	ATF2	14	10	10	0	19
P01100	FOS_HUMAN	FOS	P17544	ATF7_HUMAN	ATF7	5	4	4	0	8
P01100	FOS_HUMAN	FOS	P05412	JUN_HUMAN	JUN	54	19	41	0	81
P01100	FOS_HUMAN	FOS	P17275	JUNB_HUMAN	JUNB	12	10	11	0	16
P01100	FOS_HUMAN	FOS	P17535	JUND_HUMAN	JUND	12	8	9	0	16
P01100	FOS_HUMAN	FOS	P18848	ATF4_HUMAN	ATF4	5	5	4	0	7
P01100	FOS_HUMAN	FOS	Q14494	NF2L1_HUMAN	NFE2L1	1	1	1	0	1
P01100	FOS_HUMAN	FOS	P03129	VE7_HPV16	E7	1	1	1	0	1
P01100	FOS_HUMAN	FOS	P42224	STAT1_HUMAN	STAT1	4	4	2	0	8
P01100	FOS_HUMAN	FOS	P27448	MARK3_HUMAN	MARK3	1	1	1	0	1
P01100	FOS_HUMAN	FOS	Q9Y4W2	LAS1L_HUMAN	LAS1L	1	1	1	0	1
P01100	FOS_HUMAN	FOS	P62851	RS25_HUMAN	RPS25	1	1	1	0	1
P01100	FOS_HUMAN	FOS	Q5VV63	ATRN1_HUMAN	ATRNL1	1	1	1	0	1
P01100	FOS_HUMAN	FOS	P10909	CLUS_HUMAN	CLU	3	3	1	0	3
P01100	FOS_HUMAN	FOS	Q66PJ3	AR6P4_HUMAN	ARL6IP4	2	2	1	0	2
P01100	FOS_HUMAN	FOS	Q86WG5	MTMRD_HUMAN	SBF2	1	1	1	0	1
P01100	FOS_HUMAN	FOS	Q9UJ04	TSYL4_HUMAN	TSPYL4	1	1	1	0	1
P01100	FOS_HUMAN	FOS	Q9BSF8	BTBDA_HUMAN	BTBD10	1	1	1	0	1
P01100	FOS_HUMAN	FOS	Q7KZ85	SPT6H_HUMAN	SUPT6H	1	1	1	0	1
P01100	FOS_HUMAN	FOS	Q7Z6M4	MTEF4_HUMAN	MTERF4	2	2	1	0	2
P01100	FOS_HUMAN	FOS	O95789	ZMYM6_HUMAN	ZMYM6	1	1	1	0	1
P01100	FOS_HUMAN	FOS	Q15796	SMAD2_HUMAN	SMAD2	1	1	1	0	1
P01100	FOS_HUMAN	FOS	Q96JP5	ZFP91_HUMAN	ZFP91	1	1	1	0	1
P01100	FOS_HUMAN	FOS	P0DMV8	HS71A_HUMAN	HSPA1A	2	2	1	0	2
P01100	FOS_HUMAN	FOS	Q9Y2D9	ZN652_HUMAN	ZNF652	1	1	1	0	1
P01100	FOS_HUMAN	FOS	P22304	IDS_HUMAN	IDS	1	1	1	0	1
P01100	FOS_HUMAN	FOS	P14625	ENPL_HUMAN	HSP90B1	1	1	1	0	1
P01100	FOS_HUMAN	FOS	B3KNK9	B3KNK9_HUMAN	GOLPH2	1	1	1	0	1
P01100	FOS_HUMAN	FOS	Q6UN15	FIP1_HUMAN	FIP1L1	1	1	1	0	1
P01100	FOS_HUMAN	FOS	P12270	TPR_HUMAN	TPR	1	1	1	0	1
P01100	FOS_HUMAN	FOS	Q5M9N0	CD158_HUMAN	CCDC158	1	1	1	0	1
P01100	FOS_HUMAN	FOS	Q9BVA1	TBB2B_HUMAN	TUBB2B	1	1	1	0	1
P01100	FOS_HUMAN	FOS	Q969S3	ZN622_HUMAN	ZNF622	1	1	1	0	1
P01100	FOS_HUMAN	FOS	Q9HB71	CYBP_HUMAN	CACYBP	1	1	1	0	1
P01100	FOS_HUMAN	FOS	Q01105	SET_HUMAN	SET	2	2	1	0	2
P01100	FOS_HUMAN	FOS	P52736	ZN133_HUMAN	ZNF133	3	3	1	0	5
P01100	FOS_HUMAN	FOS	P19961	AMY2B_HUMAN	AMY2B	1	1	1	0	1
P01100	FOS_HUMAN	FOS	Q9BT78	CSN4_HUMAN	COPS4	3	3	1	0	3
P01100	FOS_HUMAN	FOS	O75688	PPM1B_HUMAN	PPM1B	1	1	1	0	1
P01100	FOS_HUMAN	FOS	Q9BTT0	AN32E_HUMAN	ANP32E	2	2	1	0	2
P01100	FOS_HUMAN	FOS	P07197	NFM_HUMAN	NEFM	2	2	1	0	2
P01100	FOS_HUMAN	FOS	O43709	BUD23_HUMAN	BUD23	1	1	1	0	1
P01100	FOS_HUMAN	FOS	Q08AD1	CAMP2_HUMAN	CAMSAP2	1	1	1	0	1
P01100	FOS_HUMAN	FOS	O95405	ZFYV9_HUMAN	ZFYVE9	1	1	1	0	1
P01100	FOS_HUMAN	FOS	Q9UPW5	CBPC1_HUMAN	AGTPBP1	1	1	1	0	1
P01100	FOS_HUMAN	FOS	Q9Y618	NCOR2_HUMAN	NCOR2	4	4	2	0	5
P01100	FOS_HUMAN	FOS	Q13617	CUL2_HUMAN	CUL2	1	1	1	0	1
P01100	FOS_HUMAN	FOS	Q9Y2K7	KDM2A_HUMAN	KDM2A	2	2	1	0	2
P01100	FOS_HUMAN	FOS	P16278	BGAL_HUMAN	GLB1	2	2	1	0	2
P01100	FOS_HUMAN	FOS	Q9UBQ7	GRHPR_HUMAN	GRHPR	2	2	1	0	2
P01100	FOS_HUMAN	FOS	P23771	GATA3_HUMAN	GATA3	1	1	1	0	1
P01100	FOS_HUMAN	FOS	C9JWJ8	C9JWJ8_HUMAN	NFIX	1	1	1	0	1
P01100	FOS_HUMAN	FOS	P35453	HXD13_HUMAN	HOXD13	2	2	1	0	2
P01100	FOS_HUMAN	FOS	Q8NHY2	RFWD2_HUMAN	RFWD2	5	3	4	0	7
P01100	FOS_HUMAN	FOS	Q92922	SMRC1_HUMAN	SMARCC1	2	2	1	0	2
P01100	FOS_HUMAN	FOS	P10588	NR2F6_HUMAN	NR2F6	2	2	1	0	2
P01100	FOS_HUMAN	FOS	P01100	FOS_HUMAN	FOS	3	3	3	0	4
P01100	FOS_HUMAN	FOS	P29692	EF1D_HUMAN	EEF1D	3	3	2	0	4
P01100	FOS_HUMAN	FOS	Q8TAQ2	SMRC2_HUMAN	SMARCC2	2	2	1	0	2
P01100	FOS_HUMAN	FOS	Q969G3	SMCE1_HUMAN	SMARCE1	2	2	1	0	2
P01100	FOS_HUMAN	FOS	O95644	NFAC1_HUMAN	NFATC1	3	2	2	0	3
P01100	FOS_HUMAN	FOS	P10589	COT1_HUMAN	NR2F1	2	2	1	0	2
P01100	FOS_HUMAN	FOS	J3KNK1	J3KNK1_HUMAN	MAPK9	1	1	1	0	1
P01100	FOS_HUMAN	FOS	Q13613	MTMR1_HUMAN	MTMR1	2	2	1	0	2
P01100	FOS_HUMAN	FOS	Q8WVZ9	KBTB7_HUMAN	KBTBD7	2	2	1	0	2
P01100	FOS_HUMAN	FOS	A5PLN9	TPC13_HUMAN	TRAPPC13	2	2	1	0	2
P01100	FOS_HUMAN	FOS	O95619	YETS4_HUMAN	YEATS4	3	2	2	0	4
P01100	FOS_HUMAN	FOS	Q8NCF5	NF2IP_HUMAN	NFATC2IP	2	2	1	0	2
P01100	FOS_HUMAN	FOS	P26640	SYVC_HUMAN	VARS	3	2	2	0	4
P01100	FOS_HUMAN	FOS	Q9NP77	SSU72_HUMAN	SSU72	2	2	1	0	2
P01100	FOS_HUMAN	FOS	Q96RU8	TRIB1_HUMAN	TRIB1	2	2	1	0	2
P01100	FOS_HUMAN	FOS	O96017	CHK2_HUMAN	CHEK2	2	2	1	0	2
P01100	FOS_HUMAN	FOS	P23526	SAHH_HUMAN	AHCY	2	2	1	0	2
P01100	FOS_HUMAN	FOS	Q9BU64	CENPO_HUMAN	CENPO	3	3	2	0	3
P01100	FOS_HUMAN	FOS	Q8IWZ3	ANKH1_HUMAN	ANKHD1	2	2	1	0	2
P01100	FOS_HUMAN	FOS	Q0VG06	FP100_HUMAN	FAAP100	2	2	1	0	2
P01100	FOS_HUMAN	FOS	P53539	FOSB_HUMAN	FOSB	2	2	1	0	2
P01100	FOS_HUMAN	FOS	Q92945	FUBP2_HUMAN	KHSRP	2	2	1	0	2
P01100	FOS_HUMAN	FOS	Q04760	LGUL_HUMAN	GLO1	2	2	1	0	2
P01100	FOS_HUMAN	FOS	O75179	ANR17_HUMAN	ANKRD17	2	2	1	0	2
P01100	FOS_HUMAN	FOS	Q8N2I9	STK40_HUMAN	STK40	3	2	2	0	4
P01100	FOS_HUMAN	FOS	Q9NVC6	MED17_HUMAN	MED17	2	2	2	0	2
P01100	FOS_HUMAN	FOS	Q969X6	UTP4_HUMAN	UTP4	2	2	2	0	2
P01100	FOS_HUMAN	FOS	Q5T0N5	FBP1L_HUMAN	FNBP1L	2	2	2	0	2
P01100	FOS_HUMAN	FOS	P51659	DHB4_HUMAN	HSD17B4	2	2	2	0	2
P01100	FOS_HUMAN	FOS	P25372	TRX3_YEAST	TRX3	1	1	1	0	1
P01100	FOS_HUMAN	FOS	Q02930	CREB5_HUMAN	CREB5	4	4	3	0	5
P01100	FOS_HUMAN	FOS	P19388	RPAB1_HUMAN	POLR2E	1	1	1	0	2
P01100	FOS_HUMAN	FOS	P20749	BCL3_HUMAN	BCL3	3	3	1	0	3
P01100	FOS_HUMAN	FOS	P68400	CSK21_HUMAN	CSNK2A1	3	3	1	0	3
P01100	FOS_HUMAN	FOS	P19784	CSK22_HUMAN	CSNK2A2	1	1	1	0	1
P01100	FOS_HUMAN	FOS	P84022	SMAD3_HUMAN	SMAD3	4	4	2	0	4
P01100	FOS_HUMAN	FOS	P02545	LMNA_HUMAN	LMNA	1	1	1	0	1
P01100	FOS_HUMAN	FOS	P53567	CEBPG_HUMAN	CEBPG	2	2	2	0	2
P01100	FOS_HUMAN	FOS	P20823	HNF1A_HUMAN	HNF1A	2	2	1	0	2
P01100	FOS_HUMAN	FOS	Q01196	RUNX1_HUMAN	RUNX1	4	3	2	0	4
P01100	FOS_HUMAN	FOS	O75030	MITF_HUMAN	MITF	2	2	1	0	2
P01100	FOS_HUMAN	FOS	P19838	NFKB1_HUMAN	NFKB1	1	1	1	0	1
P01100	FOS_HUMAN	FOS	Q04206	TF65_HUMAN	RELA	3	3	2	0	3
P01100	FOS_HUMAN	FOS	P14921	ETS1_HUMAN	ETS1	1	1	1	0	1
P01100	FOS_HUMAN	FOS	Q13469	NFAC2_HUMAN	NFATC2	2	2	2	0	3
P01100	FOS_HUMAN	FOS	P56279	TCL1A_HUMAN	TCL1A	2	2	1	0	2
P01100	FOS_HUMAN	FOS	P29084	T2EB_HUMAN	GTF2E2	1	1	1	0	1
P01100	FOS_HUMAN	FOS	P35269	T2FA_HUMAN	GTF2F1	1	1	1	0	1
P01100	FOS_HUMAN	FOS	Q92841	DDX17_HUMAN	DDX17	1	1	1	0	1
P01100	FOS_HUMAN	FOS	Q15596	NCOA2_HUMAN	NCOA2	2	2	1	0	2
P01100	FOS_HUMAN	FOS	Q9Y6Q9	NCOA3_HUMAN	NCOA3	2	2	1	0	2
P01100	FOS_HUMAN	FOS	Q86X55	CARM1_HUMAN	CARM1	2	2	1	0	2
P01100	FOS_HUMAN	FOS	Q8IWV7	UBR1_HUMAN	UBR1	2	2	1	0	3
P01100	FOS_HUMAN	FOS	Q9HD15	SRA1_HUMAN	SRA1	1	1	1	0	1
P01100	FOS_HUMAN	FOS	P49715	CEBPA_HUMAN	CEBPA	1	1	1	0	2
P01100	FOS_HUMAN	FOS	P15559	NQO1_HUMAN	NQO1	3	3	1	0	3
P01100	FOS_HUMAN	FOS	P61952	GBG11_HUMAN	GNG11	1	1	1	0	1
P01100	FOS_HUMAN	FOS	P54646	AAPK2_HUMAN	PRKAA2	1	1	1	0	1
P01100	FOS_HUMAN	FOS	P22415	USF1_HUMAN	USF1	1	1	1	0	1
P01100	FOS_HUMAN	FOS	Q9UIA0	CYH4_HUMAN	CYTH4	1	1	1	0	1
P01100	FOS_HUMAN	FOS	Q9P127	LUZP4_HUMAN	LUZP4	1	1	1	0	1
P01100	FOS_HUMAN	FOS	Q8N6T3	ARFG1_HUMAN	ARFGAP1	1	1	1	0	1
P01100	FOS_HUMAN	FOS	Q8TAP4	LMO3_HUMAN	LMO3	1	1	1	0	1
P01100	FOS_HUMAN	FOS	Q7L5Y6	DET1_HUMAN	DET1	1	1	1	0	2
P01100	FOS_HUMAN	FOS	Q14938	NFIX_HUMAN	NFIX	1	1	1	0	1
P01100	FOS_HUMAN	FOS	P45984	MK09_HUMAN	MAPK9	1	1	1	0	1
P01100	FOS_HUMAN	FOS	Q00169	PIPNA_HUMAN	PITPNA	1	1	1	0	1
P02545	LMNA_HUMAN	LMNA	P02545	LMNA_HUMAN	LMNA	9	7	4	0	9
P02545	LMNA_HUMAN	LMNA	P63279	UBC9_HUMAN	UBE2I	4	4	2	0	4
P02545	LMNA_HUMAN	LMNA	P84022	SMAD3_HUMAN	SMAD3	1	1	1	0	1
P02545	LMNA_HUMAN	LMNA	P12270	TPR_HUMAN	TPR	1	1	1	0	1
P02545	LMNA_HUMAN	LMNA	P13984	T2FB_HUMAN	GTF2F2	1	1	1	0	1
P02545	LMNA_HUMAN	LMNA	P29590	PML_HUMAN	PML	1	1	1	0	1
P02545	LMNA_HUMAN	LMNA	Q96AG4	LRC59_HUMAN	LRRC59	1	1	1	0	1
P02545	LMNA_HUMAN	LMNA	P19338	NUCL_HUMAN	NCL	2	2	2	0	2
P02545	LMNA_HUMAN	LMNA	Q13823	NOG2_HUMAN	GNL2	1	1	1	0	1
P03129	VE7_HPV16	E7	P06400	RB_HUMAN	RB1	21	10	14	0	32
P03129	VE7_HPV16	E7	P54646	AAPK2_HUMAN	PRKAA2	1	1	1	0	1
P03129	VE7_HPV16	E7	Q09472	EP300_HUMAN	EP300	3	3	1	0	14
P03129	VE7_HPV16	E7	P62851	RS25_HUMAN	RPS25	1	1	1	0	1
P03129	VE7_HPV16	E7	P68400	CSK21_HUMAN	CSNK2A1	1	1	1	0	1
P03129	VE7_HPV16	E7	P05412	JUN_HUMAN	JUN	3	3	1	0	4
P03372	ESR1_HUMAN	ESR1	Q15788	NCOA1_HUMAN	NCOA1	45	6	36	0	48
P03372	ESR1_HUMAN	ESR1	Q15596	NCOA2_HUMAN	NCOA2	27	11	20	0	32
P03372	ESR1_HUMAN	ESR1	P03372	ESR1_HUMAN	ESR1	17	8	12	0	18
P03372	ESR1_HUMAN	ESR1	Q09472	EP300_HUMAN	EP300	24	8	19	0	25
P03372	ESR1_HUMAN	ESR1	Q92841	DDX17_HUMAN	DDX17	10	7	7	0	13
P03372	ESR1_HUMAN	ESR1	Q04206	TF65_HUMAN	RELA	9	4	5	0	13
P03372	ESR1_HUMAN	ESR1	Q8TAQ2	SMRC2_HUMAN	SMARCC2	1	1	1	0	1
P03372	ESR1_HUMAN	ESR1	P19838	NFKB1_HUMAN	NFKB1	4	3	2	0	4
P03372	ESR1_HUMAN	ESR1	Q9NVC6	MED17_HUMAN	MED17	2	1	2	0	2
P03372	ESR1_HUMAN	ESR1	P62280	RS11_HUMAN	RPS11	1	1	1	0	1
P03372	ESR1_HUMAN	ESR1	P19338	NUCL_HUMAN	NCL	3	3	2	0	4
P03372	ESR1_HUMAN	ESR1	Q5JTH9	RRP12_HUMAN	RRP12	2	2	1	0	3
P03372	ESR1_HUMAN	ESR1	P0DMV8	HS71A_HUMAN	HSPA1A	1	1	1	0	1
P03372	ESR1_HUMAN	ESR1	Q13823	NOG2_HUMAN	GNL2	1	1	1	0	2
P03372	ESR1_HUMAN	ESR1	Q96SB4	SRPK1_HUMAN	SRPK1	1	1	1	0	2
P03372	ESR1_HUMAN	ESR1	Q96L91	EP400_HUMAN	EP400	1	1	1	0	2
P03372	ESR1_HUMAN	ESR1	O60869	EDF1_HUMAN	EDF1	1	1	1	0	1
P03372	ESR1_HUMAN	ESR1	P10276	RARA_HUMAN	RARA	4	4	3	0	5
P03372	ESR1_HUMAN	ESR1	P23771	GATA3_HUMAN	GATA3	3	3	2	0	4
P03372	ESR1_HUMAN	ESR1	P01100	FOS_HUMAN	FOS	2	2	2	0	2
P03372	ESR1_HUMAN	ESR1	P42224	STAT1_HUMAN	STAT1	1	1	1	0	1
P03372	ESR1_HUMAN	ESR1	P61956	SUMO2_HUMAN	SUMO2	1	1	1	0	2
P03372	ESR1_HUMAN	ESR1	P17275	JUNB_HUMAN	JUNB	1	1	1	0	1
P03372	ESR1_HUMAN	ESR1	P17535	JUND_HUMAN	JUND	1	1	1	0	1
P03372	ESR1_HUMAN	ESR1	P22415	USF1_HUMAN	USF1	1	1	1	0	1
P03372	ESR1_HUMAN	ESR1	P17612	KAPCA_HUMAN	PRKACA	1	1	1	0	1
P03372	ESR1_HUMAN	ESR1	P62195	PRS8_HUMAN	PSMC5	2	2	1	0	2
P03372	ESR1_HUMAN	ESR1	P84022	SMAD3_HUMAN	SMAD3	2	2	2	0	2
P03372	ESR1_HUMAN	ESR1	P63279	UBC9_HUMAN	UBE2I	2	2	2	0	3
P03372	ESR1_HUMAN	ESR1	P10588	NR2F6_HUMAN	NR2F6	2	2	1	0	2
P03372	ESR1_HUMAN	ESR1	P10589	COT1_HUMAN	NR2F1	6	5	2	0	6
P03372	ESR1_HUMAN	ESR1	P20749	BCL3_HUMAN	BCL3	1	1	1	0	1
P03372	ESR1_HUMAN	ESR1	Q9HD15	SRA1_HUMAN	SRA1	1	1	1	0	1
