UniprotID_A	UniProtName_A	GeneName_A	UniprotID_B	UniProtName_B	GeneName_B	Experiments	Methods	Publications	3DStructures	CurationEvents
P63279	UBC9_HUMAN	UBE2I	O75925	PIAS1_HUMAN	PIAS1	13	5	11	0	13
O75925	PIAS1_HUMAN	PIAS1	O75925	PIAS1_HUMAN	PIAS1	2	2	2	0	2
P09874	PARP1_HUMAN	PARP1	O75925	PIAS1_HUMAN	PIAS1	1	1	1	0	1
Q14839	CHD4_HUMAN	CHD4	O94776	MTA2_HUMAN	MTA2	9	4	8	0	10
P26358	DNMT1_HUMAN	DNMT1	O94776	MTA2_HUMAN	MTA2	3	2	3	0	5
Q15910	EZH2_HUMAN	EZH2	O94776	MTA2_HUMAN	MTA2	1	1	1	0	2
Q15672	TWST1_HUMAN	TWIST1	O94776	MTA2_HUMAN	MTA2	3	3	2	0	4
Q13618	CUL3_HUMAN	CUL3	O94776	MTA2_HUMAN	MTA2	1	1	1	0	1
Q13263	TIF1B_HUMAN	TRIM28	O94776	MTA2_HUMAN	MTA2	1	1	1	0	1
Q9UBC3	DNM3B_HUMAN	DNMT3B	O94776	MTA2_HUMAN	MTA2	1	1	1	0	1
Q9UBC3	DNM3B_HUMAN	DNMT3B	O95239	KIF4A_HUMAN	KIF4A	2	2	1	0	2
O75530	EED_HUMAN	EED	O95239	KIF4A_HUMAN	KIF4A	1	1	1	0	1
Q9UBC3	DNM3B_HUMAN	DNMT3B	O95243	MBD4_HUMAN	MBD4	1	1	1	0	1
Q9UBC3	DNM3B_HUMAN	DNMT3B	O95347	SMC2_HUMAN	SMC2	2	2	1	0	2
P09874	PARP1_HUMAN	PARP1	P09874	PARP1_HUMAN	PARP1	14	5	12	0	15
P17947	SPI1_HUMAN	SPI1	P09874	PARP1_HUMAN	PARP1	1	1	1	0	1
Q9UBC3	DNM3B_HUMAN	DNMT3B	P09874	PARP1_HUMAN	PARP1	1	1	1	0	5
Q15843	NEDD8_HUMAN	NEDD8	P09874	PARP1_HUMAN	PARP1	1	1	1	0	1
Q13263	TIF1B_HUMAN	TRIM28	P09874	PARP1_HUMAN	PARP1	1	1	1	0	1
Q9BPX3	CND3_HUMAN	NCAPG	P09874	PARP1_HUMAN	PARP1	1	1	1	0	1
Q96EB6	SIR1_HUMAN	SIRT1	P09874	PARP1_HUMAN	PARP1	3	3	1	0	4
Q96PU4	UHRF2_HUMAN	UHRF2	P09874	PARP1_HUMAN	PARP1	1	1	1	0	1
Q14839	CHD4_HUMAN	CHD4	P09874	PARP1_HUMAN	PARP1	2	2	2	0	2
Q15843	NEDD8_HUMAN	NEDD8	P0CG48	UBC_HUMAN	UBC	6	5	5	0	6
P09874	PARP1_HUMAN	PARP1	P0CG48	UBC_HUMAN	UBC	2	2	1	0	2
Q9UBC3	DNM3B_HUMAN	DNMT3B	P0CG48	UBC_HUMAN	UBC	1	1	1	0	1
Q13619	CUL4A_HUMAN	CUL4A	P0CG48	UBC_HUMAN	UBC	4	2	4	0	4
Q9QR71	ORF73_HHV8P	ORF73	P0CG48	UBC_HUMAN	UBC	1	1	1	0	1
Q13618	CUL3_HUMAN	CUL3	P0CG48	UBC_HUMAN	UBC	4	2	4	0	4
Q93034	CUL5_HUMAN	CUL5	P0CG48	UBC_HUMAN	UBC	1	1	1	0	1
Q13617	CUL2_HUMAN	CUL2	P0CG48	UBC_HUMAN	UBC	3	2	3	0	3
P0CG48	UBC_HUMAN	UBC	P0CG48	UBC_HUMAN	UBC	6	4	5	5	6
Q9BPX3	CND3_HUMAN	NCAPG	P0CG48	UBC_HUMAN	UBC	1	1	1	0	1
Q6P1J9	CDC73_HUMAN	CDC73	P0CG48	UBC_HUMAN	UBC	1	1	1	0	1
P16220	CREB1_HUMAN	CREB1	P16220	CREB1_HUMAN	CREB1	3	3	3	0	4
Q9UKY1	ZHX1_HUMAN	ZHX1	P16220	CREB1_HUMAN	CREB1	2	2	1	0	2
O60264	SMCA5_HUMAN	SMARCA5	P16220	CREB1_HUMAN	CREB1	2	2	1	0	2
Q9UBC3	DNM3B_HUMAN	DNMT3B	P16220	CREB1_HUMAN	CREB1	1	1	1	0	1
Q96EB6	SIR1_HUMAN	SIRT1	P16220	CREB1_HUMAN	CREB1	1	1	1	0	1
Q9UJW3	DNM3L_HUMAN	DNMT3L	P16220	CREB1_HUMAN	CREB1	1	1	1	0	1
P51608	MECP2_HUMAN	MECP2	P17947	SPI1_HUMAN	SPI1	3	2	2	0	3
Q13547	HDAC1_HUMAN	HDAC1	P17947	SPI1_HUMAN	SPI1	3	2	3	0	3
Q6PD62	CTR9_HUMAN	CTR9	P19387	RPB3_HUMAN	POLR2C	3	2	3	0	3
Q8WVC0	LEO1_HUMAN	LEO1	P19387	RPB3_HUMAN	POLR2C	2	2	2	0	2
Q96B02	UBE2W_HUMAN	UBE2W	P19387	RPB3_HUMAN	POLR2C	2	2	1	0	3
P52434	RPAB3_HUMAN	POLR2H	P19387	RPB3_HUMAN	POLR2C	5	5	3	0	6
P19387	RPB3_HUMAN	POLR2C	P19387	RPB3_HUMAN	POLR2C	3	3	3	0	3
P24928	RPB1_HUMAN	POLR2A	P19387	RPB3_HUMAN	POLR2C	7	5	5	0	8
P0CG48	UBC_HUMAN	UBC	P19387	RPB3_HUMAN	POLR2C	1	1	1	0	1
Q13618	CUL3_HUMAN	CUL3	P19387	RPB3_HUMAN	POLR2C	1	1	1	0	1
Q93034	CUL5_HUMAN	CUL5	P19387	RPB3_HUMAN	POLR2C	1	1	1	0	1
Q9UBC3	DNM3B_HUMAN	DNMT3B	P19387	RPB3_HUMAN	POLR2C	1	1	1	0	1
Q9Y6K1	DNM3A_HUMAN	DNMT3A	P19387	RPB3_HUMAN	POLR2C	1	1	1	0	1
O94776	MTA2_HUMAN	MTA2	P19387	RPB3_HUMAN	POLR2C	1	1	1	0	1
Q9UBC3	DNM3B_HUMAN	DNMT3B	P23381	SYWC_HUMAN	WARS	1	1	1	0	2
P16220	CREB1_HUMAN	CREB1	P24928	RPB1_HUMAN	POLR2A	2	2	1	0	2
P52434	RPAB3_HUMAN	POLR2H	P24928	RPB1_HUMAN	POLR2A	5	4	4	0	6
P09874	PARP1_HUMAN	PARP1	P24928	RPB1_HUMAN	POLR2A	1	1	1	0	1
Q13185	CBX3_HUMAN	CBX3	P24928	RPB1_HUMAN	POLR2A	2	1	2	0	2
Q93034	CUL5_HUMAN	CUL5	P24928	RPB1_HUMAN	POLR2A	1	1	1	0	1
Q13617	CUL2_HUMAN	CUL2	P24928	RPB1_HUMAN	POLR2A	1	1	1	0	1
P24928	RPB1_HUMAN	POLR2A	P24928	RPB1_HUMAN	POLR2A	1	1	1	0	1
Q9UBC3	DNM3B_HUMAN	DNMT3B	P24928	RPB1_HUMAN	POLR2A	1	1	1	0	1
Q9Y6K1	DNM3A_HUMAN	DNMT3A	P24928	RPB1_HUMAN	POLR2A	1	1	1	0	1
O94776	MTA2_HUMAN	MTA2	P24928	RPB1_HUMAN	POLR2A	1	1	1	0	1
O75530	EED_HUMAN	EED	P24928	RPB1_HUMAN	POLR2A	1	1	1	0	1
O75530	EED_HUMAN	EED	P26358	DNMT1_HUMAN	DNMT1	7	6	2	0	7
Q96T88	UHRF1_HUMAN	UHRF1	P26358	DNMT1_HUMAN	DNMT1	21	8	14	0	35
Q13547	HDAC1_HUMAN	HDAC1	P26358	DNMT1_HUMAN	DNMT1	14	6	12	0	21
Q9UBC3	DNM3B_HUMAN	DNMT3B	P26358	DNMT1_HUMAN	DNMT1	10	5	6	0	12
P09874	PARP1_HUMAN	PARP1	P26358	DNMT1_HUMAN	DNMT1	3	3	2	0	7
P26358	DNMT1_HUMAN	DNMT1	P26358	DNMT1_HUMAN	DNMT1	2	2	2	0	2
O43463	SUV91_HUMAN	SUV39H1	P26358	DNMT1_HUMAN	DNMT1	4	2	3	0	4
Q9Y6K1	DNM3A_HUMAN	DNMT3A	P26358	DNMT1_HUMAN	DNMT1	4	3	2	0	4
P83916	CBX1_HUMAN	CBX1	P26358	DNMT1_HUMAN	DNMT1	2	2	1	0	2
Q92769	HDAC2_HUMAN	HDAC2	P26358	DNMT1_HUMAN	DNMT1	6	4	4	0	7
P51608	MECP2_HUMAN	MECP2	P26358	DNMT1_HUMAN	DNMT1	2	2	1	0	2
Q96KQ7	EHMT2_HUMAN	EHMT2	P26358	DNMT1_HUMAN	DNMT1	2	1	2	0	3
Q9UIF9	BAZ2A_HUMAN	BAZ2A	P26358	DNMT1_HUMAN	DNMT1	1	1	1	0	1
Q9NRZ9	HELLS_HUMAN	HELLS	P26358	DNMT1_HUMAN	DNMT1	2	2	1	0	2
Q15022	SUZ12_HUMAN	SUZ12	P26358	DNMT1_HUMAN	DNMT1	1	1	1	0	1
Q13263	TIF1B_HUMAN	TRIM28	P26358	DNMT1_HUMAN	DNMT1	2	1	2	0	2
Q9NU63	ZFP57_HUMAN	ZFP57	P26358	DNMT1_HUMAN	DNMT1	1	1	1	0	1
O95347	SMC2_HUMAN	SMC2	P45973	CBX5_HUMAN	CBX5	1	1	1	0	1
P45973	CBX5_HUMAN	CBX5	P45973	CBX5_HUMAN	CBX5	3	3	2	0	3
P09874	PARP1_HUMAN	PARP1	P45973	CBX5_HUMAN	CBX5	1	1	1	0	1
P26358	DNMT1_HUMAN	DNMT1	P45973	CBX5_HUMAN	CBX5	2	1	2	0	2
Q9UBC3	DNM3B_HUMAN	DNMT3B	P46783	RS10_HUMAN	RPS10	1	1	1	0	2
Q13618	CUL3_HUMAN	CUL3	P46783	RS10_HUMAN	RPS10	1	1	1	0	1
Q93034	CUL5_HUMAN	CUL5	P46783	RS10_HUMAN	RPS10	1	1	1	0	1
Q13616	CUL1_HUMAN	CUL1	P46783	RS10_HUMAN	RPS10	1	1	1	0	1
Q15843	NEDD8_HUMAN	NEDD8	P46783	RS10_HUMAN	RPS10	1	1	1	0	1
Q6P1J9	CDC73_HUMAN	CDC73	P46783	RS10_HUMAN	RPS10	1	1	1	0	1
Q02539	H11_HUMAN	HIST1H1A	P46783	RS10_HUMAN	RPS10	1	1	1	0	1
P26358	DNMT1_HUMAN	DNMT1	P48552	NRIP1_HUMAN	NRIP1	4	4	1	0	6
P16220	CREB1_HUMAN	CREB1	P51608	MECP2_HUMAN	MECP2	2	2	1	0	2
Q96ST3	SIN3A_HUMAN	SIN3A	P51608	MECP2_HUMAN	MECP2	9	4	8	0	10
Q92769	HDAC2_HUMAN	HDAC2	P51608	MECP2_HUMAN	MECP2	1	1	1	0	1
Q9UBC3	DNM3B_HUMAN	DNMT3B	P51608	MECP2_HUMAN	MECP2	1	1	1	0	1
P45973	CBX5_HUMAN	CBX5	P51608	MECP2_HUMAN	MECP2	2	1	2	0	2
Q9UJW3	DNM3L_HUMAN	DNMT3L	P51608	MECP2_HUMAN	MECP2	1	1	1	0	1
P52434	RPAB3_HUMAN	POLR2H	P52434	RPAB3_HUMAN	POLR2H	2	2	1	0	2
Q9UBC3	DNM3B_HUMAN	DNMT3B	P52434	RPAB3_HUMAN	POLR2H	1	1	1	0	1
Q9Y6K1	DNM3A_HUMAN	DNMT3A	P52434	RPAB3_HUMAN	POLR2H	1	1	1	0	1
P54762	EPHB1_HUMAN	EPHB1	P54762	EPHB1_HUMAN	EPHB1	1	1	1	0	1
Q9UBC3	DNM3B_HUMAN	DNMT3B	P54762	EPHB1_HUMAN	EPHB1	1	1	1	0	1
P63165	SUMO1_HUMAN	SUMO1	P63165	SUMO1_HUMAN	SUMO1	2	1	2	0	2
Q9UBC3	DNM3B_HUMAN	DNMT3B	P63165	SUMO1_HUMAN	SUMO1	5	5	1	0	7
Q13569	TDG_HUMAN	TDG	P63165	SUMO1_HUMAN	SUMO1	9	4	6	1	10
Q96ST3	SIN3A_HUMAN	SIN3A	P63165	SUMO1_HUMAN	SUMO1	1	1	1	0	1
P63279	UBC9_HUMAN	UBE2I	P63165	SUMO1_HUMAN	SUMO1	29	13	21	3	31
P09874	PARP1_HUMAN	PARP1	P63165	SUMO1_HUMAN	SUMO1	1	1	1	0	2
O75925	PIAS1_HUMAN	PIAS1	P63165	SUMO1_HUMAN	SUMO1	12	4	6	0	12
Q13263	TIF1B_HUMAN	TRIM28	P63165	SUMO1_HUMAN	SUMO1	1	1	1	0	1
Q9QR71	ORF73_HHV8P	ORF73	P63165	SUMO1_HUMAN	SUMO1	1	1	1	0	1
P0CG48	UBC_HUMAN	UBC	P63165	SUMO1_HUMAN	SUMO1	1	1	1	0	1
Q9UBC3	DNM3B_HUMAN	DNMT3B	P63279	UBC9_HUMAN	UBE2I	3	3	1	0	6
P16220	CREB1_HUMAN	CREB1	P63279	UBC9_HUMAN	UBE2I	2	2	1	0	2
P63279	UBC9_HUMAN	UBE2I	P63279	UBC9_HUMAN	UBE2I	11	6	8	1	11
Q15714	T22D1_HUMAN	TSC22D1	P63279	UBC9_HUMAN	UBE2I	1	1	1	0	1
Q13330	MTA1_HUMAN	MTA1	P63279	UBC9_HUMAN	UBE2I	2	2	1	0	2
P09874	PARP1_HUMAN	PARP1	P63279	UBC9_HUMAN	UBE2I	7	4	4	0	7
Q96PU4	UHRF2_HUMAN	UHRF2	P63279	UBC9_HUMAN	UBE2I	1	1	1	0	1
Q96EB6	SIR1_HUMAN	SIRT1	P63279	UBC9_HUMAN	UBE2I	1	1	1	0	1
P45973	CBX5_HUMAN	CBX5	P83916	CBX1_HUMAN	CBX1	9	6	5	0	13
Q5FBB7	SGO1_HUMAN	SGO1	P83916	CBX1_HUMAN	CBX1	3	3	2	0	3
P83916	CBX1_HUMAN	CBX1	P83916	CBX1_HUMAN	CBX1	5	5	4	1	5
O43463	SUV91_HUMAN	SUV39H1	P83916	CBX1_HUMAN	CBX1	7	6	3	0	8
P09874	PARP1_HUMAN	PARP1	P83916	CBX1_HUMAN	CBX1	1	1	1	0	1
P51608	MECP2_HUMAN	MECP2	P83916	CBX1_HUMAN	CBX1	1	1	1	0	1
P09874	PARP1_HUMAN	PARP1	Q02539	H11_HUMAN	HIST1H1A	2	2	2	0	2
Q9UBC3	DNM3B_HUMAN	DNMT3B	Q02539	H11_HUMAN	HIST1H1A	1	1	1	0	2
Q96KQ7	EHMT2_HUMAN	EHMT2	Q02539	H11_HUMAN	HIST1H1A	1	1	1	0	1
Q04206	TF65_HUMAN	RELA	Q04206	TF65_HUMAN	RELA	8	5	7	1	9
P09874	PARP1_HUMAN	PARP1	Q04206	TF65_HUMAN	RELA	6	4	4	0	8
Q96EB6	SIR1_HUMAN	SIRT1	Q04206	TF65_HUMAN	RELA	6	5	3	0	7
P0CG48	UBC_HUMAN	UBC	Q04206	TF65_HUMAN	RELA	6	4	4	0	7
Q13617	CUL2_HUMAN	CUL2	Q04206	TF65_HUMAN	RELA	3	2	3	0	3
Q15672	TWST1_HUMAN	TWIST1	Q04206	TF65_HUMAN	RELA	4	3	2	0	4
Q92769	HDAC2_HUMAN	HDAC2	Q04206	TF65_HUMAN	RELA	11	5	8	0	11
O75925	PIAS1_HUMAN	PIAS1	Q04206	TF65_HUMAN	RELA	1	1	1	0	1
P24928	RPB1_HUMAN	POLR2A	Q04206	TF65_HUMAN	RELA	1	1	1	0	1
Q9UJW3	DNM3L_HUMAN	DNMT3L	Q04206	TF65_HUMAN	RELA	3	3	1	0	4
Q13547	HDAC1_HUMAN	HDAC1	Q09028	RBBP4_HUMAN	RBBP4	41	9	34	0	49
Q16576	RBBP7_HUMAN	RBBP7	Q09028	RBBP4_HUMAN	RBBP4	7	5	7	0	9
O94776	MTA2_HUMAN	MTA2	Q09028	RBBP4_HUMAN	RBBP4	12	5	11	0	13
P45973	CBX5_HUMAN	CBX5	Q09028	RBBP4_HUMAN	RBBP4	7	4	5	0	10
Q92769	HDAC2_HUMAN	HDAC2	Q09028	RBBP4_HUMAN	RBBP4	14	5	13	0	16
Q96ST3	SIN3A_HUMAN	SIN3A	Q09028	RBBP4_HUMAN	RBBP4	9	5	8	0	10
O75530	EED_HUMAN	EED	Q09028	RBBP4_HUMAN	RBBP4	9	6	7	0	11
Q15910	EZH2_HUMAN	EZH2	Q09028	RBBP4_HUMAN	RBBP4	7	5	5	0	8
P83916	CBX1_HUMAN	CBX1	Q09028	RBBP4_HUMAN	RBBP4	1	1	1	0	1
Q13185	CBX3_HUMAN	CBX3	Q09028	RBBP4_HUMAN	RBBP4	1	1	1	0	1
O60264	SMCA5_HUMAN	SMARCA5	Q09028	RBBP4_HUMAN	RBBP4	3	1	3	0	3
P16220	CREB1_HUMAN	CREB1	Q09028	RBBP4_HUMAN	RBBP4	1	1	1	0	1
Q02539	H11_HUMAN	HIST1H1A	Q09028	RBBP4_HUMAN	RBBP4	1	1	1	0	1
P0CG48	UBC_HUMAN	UBC	Q09028	RBBP4_HUMAN	RBBP4	1	1	1	0	1
P26358	DNMT1_HUMAN	DNMT1	Q09028	RBBP4_HUMAN	RBBP4	1	1	1	0	2
Q13619	CUL4A_HUMAN	CUL4A	Q09028	RBBP4_HUMAN	RBBP4	1	1	1	0	1
Q9UBC3	DNM3B_HUMAN	DNMT3B	Q09028	RBBP4_HUMAN	RBBP4	1	1	1	0	1
Q13185	CBX3_HUMAN	CBX3	Q13185	CBX3_HUMAN	CBX3	7	5	4	0	7
P45973	CBX5_HUMAN	CBX5	Q13185	CBX3_HUMAN	CBX3	14	7	9	0	19
P83916	CBX1_HUMAN	CBX1	Q13185	CBX3_HUMAN	CBX3	7	5	4	0	11
Q5FBB7	SGO1_HUMAN	SGO1	Q13185	CBX3_HUMAN	CBX3	1	1	1	0	1
P51608	MECP2_HUMAN	MECP2	Q13185	CBX3_HUMAN	CBX3	1	1	1	0	1
Q13616	CUL1_HUMAN	CUL1	Q13185	CBX3_HUMAN	CBX3	1	1	1	0	1
Q15022	SUZ12_HUMAN	SUZ12	Q13185	CBX3_HUMAN	CBX3	1	1	1	0	1
O75530	EED_HUMAN	EED	Q13185	CBX3_HUMAN	CBX3	1	1	1	0	1
Q13185	CBX3_HUMAN	CBX3	Q13263	TIF1B_HUMAN	TRIM28	12	6	10	0	13
P45973	CBX5_HUMAN	CBX5	Q13263	TIF1B_HUMAN	TRIM28	22	8	16	0	31
Q9GZQ8	MLP3B_HUMAN	MAP1LC3B	Q13263	TIF1B_HUMAN	TRIM28	1	1	1	0	1
P83916	CBX1_HUMAN	CBX1	Q13263	TIF1B_HUMAN	TRIM28	10	4	8	0	10
Q96KQ7	EHMT2_HUMAN	EHMT2	Q13263	TIF1B_HUMAN	TRIM28	1	1	1	0	1
Q13263	TIF1B_HUMAN	TRIM28	Q13263	TIF1B_HUMAN	TRIM28	10	6	7	0	10
Q15047	SETB1_HUMAN	SETDB1	Q13263	TIF1B_HUMAN	TRIM28	4	3	2	0	4
P0CG48	UBC_HUMAN	UBC	Q13263	TIF1B_HUMAN	TRIM28	2	2	2	0	2
Q9NU63	ZFP57_HUMAN	ZFP57	Q13263	TIF1B_HUMAN	TRIM28	1	1	1	0	1
Q96EB6	SIR1_HUMAN	SIRT1	Q13263	TIF1B_HUMAN	TRIM28	3	2	2	0	4
Q13547	HDAC1_HUMAN	HDAC1	Q13263	TIF1B_HUMAN	TRIM28	3	2	3	0	3
P63279	UBC9_HUMAN	UBE2I	Q13263	TIF1B_HUMAN	TRIM28	4	3	4	0	4
Q13618	CUL3_HUMAN	CUL3	Q13263	TIF1B_HUMAN	TRIM28	1	1	1	0	1
Q13617	CUL2_HUMAN	CUL2	Q13263	TIF1B_HUMAN	TRIM28	1	1	1	0	1
Q13616	CUL1_HUMAN	CUL1	Q13263	TIF1B_HUMAN	TRIM28	1	1	1	0	1
Q15910	EZH2_HUMAN	EZH2	Q13263	TIF1B_HUMAN	TRIM28	1	1	1	0	1
Q15022	SUZ12_HUMAN	SUZ12	Q13263	TIF1B_HUMAN	TRIM28	1	1	1	0	1
O75530	EED_HUMAN	EED	Q13263	TIF1B_HUMAN	TRIM28	1	1	1	0	1
Q9QR71	ORF73_HHV8P	ORF73	Q13263	TIF1B_HUMAN	TRIM28	1	1	1	0	1
Q96KQ7	EHMT2_HUMAN	EHMT2	Q13330	MTA1_HUMAN	MTA1	3	3	1	0	9
Q09028	RBBP4_HUMAN	RBBP4	Q13330	MTA1_HUMAN	MTA1	16	11	8	2	20
P26358	DNMT1_HUMAN	DNMT1	Q13330	MTA1_HUMAN	MTA1	4	3	4	0	6
O94776	MTA2_HUMAN	MTA2	Q13330	MTA1_HUMAN	MTA1	3	2	3	0	4
Q9UBC3	DNM3B_HUMAN	DNMT3B	Q13330	MTA1_HUMAN	MTA1	1	1	1	0	1
Q15022	SUZ12_HUMAN	SUZ12	Q13330	MTA1_HUMAN	MTA1	1	1	1	0	1
O75530	EED_HUMAN	EED	Q13330	MTA1_HUMAN	MTA1	1	1	1	0	1
O75530	EED_HUMAN	EED	Q13547	HDAC1_HUMAN	HDAC1	7	6	5	0	9
O94776	MTA2_HUMAN	MTA2	Q13547	HDAC1_HUMAN	HDAC1	33	9	26	0	38
Q13330	MTA1_HUMAN	MTA1	Q13547	HDAC1_HUMAN	HDAC1	24	8	18	1	32
Q04206	TF65_HUMAN	RELA	Q13547	HDAC1_HUMAN	HDAC1	14	4	10	0	22
O43463	SUV91_HUMAN	SUV39H1	Q13547	HDAC1_HUMAN	HDAC1	5	4	2	0	6
Q15047	SETB1_HUMAN	SETDB1	Q13547	HDAC1_HUMAN	HDAC1	2	2	2	0	2
Q16576	RBBP7_HUMAN	RBBP7	Q13547	HDAC1_HUMAN	HDAC1	27	7	22	0	30
Q96T88	UHRF1_HUMAN	UHRF1	Q13547	HDAC1_HUMAN	HDAC1	5	2	4	0	11
Q96PU4	UHRF2_HUMAN	UHRF2	Q13547	HDAC1_HUMAN	HDAC1	4	3	3	0	6
Q15672	TWST1_HUMAN	TWIST1	Q13547	HDAC1_HUMAN	HDAC1	1	1	1	0	1
Q15022	SUZ12_HUMAN	SUZ12	Q13547	HDAC1_HUMAN	HDAC1	3	3	3	0	4
Q13547	HDAC1_HUMAN	HDAC1	Q13547	HDAC1_HUMAN	HDAC1	5	3	5	0	5
P48552	NRIP1_HUMAN	NRIP1	Q13547	HDAC1_HUMAN	HDAC1	2	2	2	0	2
Q9Y6K1	DNM3A_HUMAN	DNMT3A	Q13547	HDAC1_HUMAN	HDAC1	5	4	3	0	6
Q9UBC3	DNM3B_HUMAN	DNMT3B	Q13547	HDAC1_HUMAN	HDAC1	7	5	5	0	7
P63279	UBC9_HUMAN	UBE2I	Q13547	HDAC1_HUMAN	HDAC1	2	2	2	0	2
Q9UIF9	BAZ2A_HUMAN	BAZ2A	Q13547	HDAC1_HUMAN	HDAC1	3	3	3	0	3
P09874	PARP1_HUMAN	PARP1	Q13547	HDAC1_HUMAN	HDAC1	5	4	4	0	5
Q13185	CBX3_HUMAN	CBX3	Q13547	HDAC1_HUMAN	HDAC1	2	1	2	0	2
P51608	MECP2_HUMAN	MECP2	Q13547	HDAC1_HUMAN	HDAC1	4	2	4	0	4
O95243	MBD4_HUMAN	MBD4	Q13547	HDAC1_HUMAN	HDAC1	3	3	1	0	5
P16220	CREB1_HUMAN	CREB1	Q13547	HDAC1_HUMAN	HDAC1	3	2	2	0	4
Q13569	TDG_HUMAN	TDG	Q13569	TDG_HUMAN	TDG	1	1	1	0	1
P63279	UBC9_HUMAN	UBE2I	Q13569	TDG_HUMAN	TDG	3	1	3	0	3
Q9UBC3	DNM3B_HUMAN	DNMT3B	Q13569	TDG_HUMAN	TDG	2	2	1	0	2
Q13616	CUL1_HUMAN	CUL1	Q13616	CUL1_HUMAN	CUL1	6	4	5	2	6
Q9UBC3	DNM3B_HUMAN	DNMT3B	Q13616	CUL1_HUMAN	CUL1	1	1	1	0	1
P0CG48	UBC_HUMAN	UBC	Q13616	CUL1_HUMAN	CUL1	4	2	4	0	4
Q96T88	UHRF1_HUMAN	UHRF1	Q13616	CUL1_HUMAN	CUL1	1	1	1	0	1
